Time,ring_jump_1_left_shoulder_angle,ring_jump_1_left_shoulder_angle_v,ring_jump_1_left_shoulder_angle_a,ring_jump_1_left_elbow_angle,ring_jump_1_left_elbow_angle_v,ring_jump_1_left_elbow_angle_a,ring_jump_1_left_wrist_angle,ring_jump_1_left_wrist_angle_v,ring_jump_1_left_wrist_angle_a,ring_jump_1_left_hip_angle,ring_jump_1_left_hip_angle_v,ring_jump_1_left_hip_angle_a,ring_jump_1_left_knee_angle,ring_jump_1_left_knee_angle_v,ring_jump_1_left_knee_angle_a,ring_jump_1_left_ankle_angle,ring_jump_1_left_ankle_angle_v,ring_jump_1_left_ankle_angle_a,ring_jump_1_right_shoulder_angle,ring_jump_1_right_shoulder_angle_v,ring_jump_1_right_shoulder_angle_a,ring_jump_1_right_elbow_angle,ring_jump_1_right_elbow_angle_v,ring_jump_1_right_elbow_angle_a,ring_jump_1_right_wrist_angle,ring_jump_1_right_wrist_angle_v,ring_jump_1_right_wrist_angle_a,ring_jump_1_right_hip_angle,ring_jump_1_right_hip_angle_v,ring_jump_1_right_hip_angle_a,ring_jump_1_right_knee_angle,ring_jump_1_right_knee_angle_v,ring_jump_1_right_knee_angle_a,ring_jump_1_right_ankle_angle,ring_jump_1_right_ankle_angle_v,ring_jump_1_right_ankle_angle_a,ring_jump_1_temple_spine_angle,ring_jump_1_temple_spine_angle_v,ring_jump_1_temple_spine_angle_a,ring_jump_1_spine_angle,ring_jump_1_spine_angle_v,ring_jump_1_spine_angle_a,ring_jump_1_spine_tail_angle,ring_jump_1_spine_tail_angle_v,ring_jump_1_spine_tail_angle_a,NeckAng,SpineAng,TailAng
2.891667,92.10041046,-100.55236816,2428.10888672,49.2595253,52.62554169,6566.28173828,128.21437073,-59.06280518,8375.29785156,66.48319244,-5.28045654,13106.39550781,34.65657043,-401.14987183,22215.89453125,60.34168625,-781.98431396,14988.34277344,75.47629547,7.73345947,5646.52685547,37.97314453,55.18642426,8049.02734375,92.01605225,-268.92614746,-5682.17382813,69.55362701,-288.00292969,7035.34228516,41.93059921,-425.18862915,18632.56640625,60.81287384,-795.77655029,18835.32421875,147.89118958,101.92749023,2579.01538086,166.36633301,-97.24334717,-4466.64550781,134.34857178,-37.16491699,634.13952637,12.873533990741,8.41637229470231,13.2800042615221
2.9,91.07630157,-65.63240051,2747.76513672,50.07801437,105.08045197,6288.66650391,128.55783081,32.81509399,5751.48583984,68.37619019,103.46679688,7156.15136719,33.78429794,-177.90362549,17127.48828125,53.39690399,-634.98052979,18723.33398438,75.8478775,79.1859436,3021.7043457,37.64979935,171.50424194,10624.90527344,89.54402161,-323.44802856,-4728.60302734,66.30200195,-199.06074524,8616.62988281,38.85742569,-242.43487549,16630.44726563,53.16941071,-590.63116455,20981.1328125,148.87861633,99.9798584,4370.59326172,165.66555786,-172.16552734,-5081.41943359,134.95280457,-93.61679077,-7437.97753906,12.7491904094175,8.82037123979869,14.6909759195374
2.908333,90.49584961,-44.71176147,1212.1105957,51.78953934,129.94784546,4068.40356445,130.14053345,56.56936646,-1134.93847656,68.93331909,155.47859192,1744.73657227,33.55995941,-84.37683105,10546.59765625,47.98222733,-462.50250244,22089.01367188,76.3788147,85.50231934,1893.01342773,39.29205322,301.47201538,10739.51855469,84.90782928,-374.66384888,-66.98440552,65.0262146,-44.95788574,10100.75683594,38.34453583,-103.95713806,12731.19921875,47.64636612,-388.56317139,19586.22460938,148.71368408,154.453125,6437.08886719,161.58288574,-244.27001953,-5531.27246094,132.64059448,-229.72892761,-9594.06640625,12.6023107540887,10.7925368767028,15.6659838678279
2.916667,91.23917389,-35.35751343,-566.06323242,52.19511795,155.58074951,2174.32714844,132.51217651,15.55343628,-7276.93457031,70.0284729,105.5405426,-2977.05102539,33.37653351,-80.3666687,4811.78417969,43.54200363,-269.88723755,23204.4375,75.82956696,43.92852783,376.53762817,43.10745239,408.50558472,7401.34863281,81.55579376,-387.4263916,6338.42529297,64.89758301,53.77662659,9625.11914063,38.78015518,-31.2960434,8243.77441406,46.90372467,-211.59240723,15750.328125,149.59388733,245.24780273,8181.25488281,158.81663513,-254.03518677,-5817.17382813,126.27870941,-391.54364014,-6334.46386719,12.3851386762271,12.252471106215,16.7408956969614
2.925,91.0009079,-56.75476074,-1392.56896973,53.85001755,177.94059753,1644.5411377,132.12097168,-114.57054138,-9394.140625,71.57811737,23.90953064,-7600.70263672,33.21427917,-98.77816772,1881.59155273,42.92870712,-37.09449768,21798.0234375,78.00418091,45.21697998,-1416.5814209,48.64349747,465.14440918,1859.6706543,79.16295624,-308.86816406,12196.86132813,67.66465759,102.10266113,5688.36132813,39.70917892,0.05382538,4198.61816406,48.42768097,-106.69231415,12201.96972656,151.43856812,337.38845825,7894.07617188,157.46417236,-275.71762085,-4267.05126953,126.50187683,-459.88702393,-2770.45922852,11.7654928552624,13.3256260987027,16.9605797259192
2.933333,90.61288452,-91.49040222,-1563.48413086,54.69058228,174.53814697,1567.02160645,130.16702271,-255.26786804,-8953.04296875,72.6473999,-26.92817688,-9139.84765625,31.15547562,-87.63299561,1664.22729492,44.63522339,172.6411438,19222.5390625,77.37286377,65.22758484,-1499.06604004,52.67965698,447.73867798,-3357.18701172,76.10253906,-131.56982422,16820.04296875,70.14151001,140.42762756,2454.11499023,39.34847641,11.12617493,2327.71313477,48.92612457,-53.75133514,12021.23730469,156.38265991,406.06491089,4010.60595703,155.86499023,-333.9541626,-1348.25317383,120.64876556,-368.51068115,2774.65722656,10.9230709732155,13.9656071025159,16.8125764109573
2.941667,89.25318146,-111.25190735,-919.26708984,57.5388031,179.70080566,1319.13647461,126.83984375,-329.91479492,-5922.52880859,70.55156708,-115.80070496,-5552.20458984,30.24533844,-55.50092697,2923.58007813,47.03278351,312.14474487,16221.15039063,78.01590729,52.20436096,-1135.34790039,56.30346298,367.71691895,-6603.15625,74.34520721,62.26104736,18381.46289063,69.56948853,136.40258789,3505.94775391,38.26063156,15.35209656,3678.17382813,46.54285049,-15.45280457,17189.28125,160.86019897,450.09613037,-2110.76196289,154.90539551,-398.17703247,1993.76245117,117.19572449,-275.62158203,9573.40722656,10.2776293501739,15.2026662789175,15.8349639718613
2.95,87.42661285,-105.60081482,675.51751709,58.88906479,198.99612427,1768.98608398,122.16678619,-326.5201416,-311.77261353,68.9677124,-217.72445679,624.9296875,29.16617966,-14.65358734,5335.61083984,50.95959854,389.83566284,12905.98730469,78.18000031,12.88360596,-1699.28015137,58.4425621,263.27682495,-7102.14404297,75.57953644,237.42736816,15821.9296875,70.02204895,102.19940186,6055.42626953,38.65047836,16.58218384,6350.5078125,44.71683121,96.88079834,25045.02148438,164.55560303,417.70217896,-7891.48095703,148.97976685,-355.62454224,7375.18896484,113.90522003,-254.94522095,11858.95410156,10.0154192602296,17.6538283860926,15.2379369648893
2.958333,86.85765839,-93.69476318,2061.28881836,59.71585083,217.07832336,2246.87939453,120.00234985,-311.90673828,5267.01318359,67.37795258,-219.75448608,8040.05664063,30.73753929,10.20217896,7518.06591797,54.08849716,472.7197876,10461.00976563,79.1088028,-2.47680664,-2009.94250488,60.45803452,192.23999023,-5595.87744141,80.21344757,361.38916016,10578.62011719,71.10162354,159.50942993,8036.64697266,39.29953766,81.36405945,7727.3671875,45.24403763,369.75369263,29338.02734375,167.1725769,287.62954712,-12232.56738281,143.63394165,-245.35980225,14106.43945313,114.47512817,-125.51589966,10183.18261719,9.6785730389777,19.0093758507425,15.4149667590467
2.966667,86.41395569,-63.97705078,2623.86376953,61.46189499,233.63064575,1777.55322266,118.08837128,-249.16671753,9134.76660156,64.55397797,-76.38549805,15960.51367188,31.3402195,68.75013733,8785.67089844,57.63931656,569.12799072,8748.44628906,78.78526306,-11.43676758,-820.27374268,61.6280632,166.29989624,-3201.05029297,85.45233154,421.74835205,5308.06933594,72.58249664,309.81216431,10564.97753906,40.52017975,210.80619812,7413.39892578,49.80540085,775.04144287,26982.25585938,170.3690033,121.38336182,-14947.84765625,140.70028687,-94.33242798,17389.76367188,114.74172211,20.46951294,11303.640625,8.72541120597361,19.2708935322409,15.9811801246481
2.975,86.52879333,-29.88456726,3151.1809082,63.66885376,266.23455811,1379.94763184,117.30137634,-145.30899048,12920.79492188,62.79082489,143.24684143,20668.23632813,31.70841599,187.53378296,9621.89160156,62.38513947,651.53436279,5981.23193359,77.89181519,-15.89332581,1548.31811523,62.01668549,181.74191284,-94.39025879,88.92971802,421.63223267,2125.83447266,74.79740906,434.3927002,11566.22460938,40.6791153,315.38729858,5351.22119141,57.60832214,1107.72265625,18668.64648438,171.05685425,-17.16522217,-14264.36132813,143.93016052,110.94299316,15021.35449219,112.24858856,94.69161987,12985.0859375,7.66061693998165,18.2245348037365,16.2552774629672
2.983333,85.73786163,-9.98886108,4273.0390625,66.65096283,265.41552734,1584.94921875,114.32181549,-19.03053284,16919.97851563,63.89956284,386.18911743,19512.14453125,30.96338844,284.99057007,8937.75,68.79193115,712.35321045,1956.98852539,77.3948822,-16.17286682,4244.33642578,63.56557083,181.16574097,3148.81542969,90.78943634,389.21026611,1503.66577148,79.28199005,514.67858887,7857.97949219,44.44157028,332.5324707,606.47399902,70.18151093,1183.14465332,5507.26464844,169.66300964,-121.19186401,-9321.0703125,147.00932312,289.52957153,10751.42871094,115.34906769,133.78417969,10691.30273438,6.47435477507877,16.7570874134892,15.7340924818513
2.991667,85.66508484,11.05888367,5270.57470703,69.37111664,261.74475098,1834.68811035,114.46695709,120.47134399,18486.9375,70.30886841,567.69604492,12772.46777344,34.83607101,368.39300537,4896.08544922,76.45256805,706.8215332,-1724.9041748,77.92302704,28.0216217,6590.94482422,65.53198242,192.22445679,4773.71484375,93.49531555,378.55895996,2914.21411133,85.92834473,581.85455322,2094.33935547,49.73833466,292.23632813,-4588.95849609,84.7081604,1066.63452148,-7816.86328125,166.14952087,-211.63650513,-3133.40380859,149.60707092,337.99682617,6564.45507813,116.69513702,281.36346436,8780.08496094,5.64138899575741,15.1288961660289,15.2853220724713
3,85.99215698,58.22662354,5960.39990234,71.0817337,275.84875488,2285.02539063,115.92667389,315.88201904,17298.40625,78.25123596,641.68591309,2796.63793945,40.52510071,406.96630859,-1091.52648926,82.5395813,639.96368408,-4740.14746094,78.1625824,116.10649109,7884.94189453,68.43186951,255.53771973,4572.76513672,97.0324707,430.71783447,5592.94482422,90.87081909,588.57312012,-1857.16491699,53.44749069,220.24505615,-5908.91455078,94.45108032,895.61279297,-12976.4375,164.58381653,-219.60266113,1174.13342285,151.85314941,284.15710449,2106.06567383,119.24344635,379.46273804,8803.171875,4.8241224930357,13.4482015269514,15.1730083685021
3.008333,86.48238373,139.23713684,6844.83789063,72.16798401,308.57580566,3220.4284668,120.8322525,503.01324463,14422.06445313,85.08390045,615.53338623,-5588.61621094,45.05749512,375.98797607,-6557.42724609,87.72131348,567.91137695,-6747.89453125,78.93058014,218.8306427,7532.95361328,68.93754578,345.76409912,4061.11108398,101.33557892,505.10351563,8003.88867188,95.40194702,509.45495605,-4767.01757813,53.29637146,119.76173401,-2544.99414063,96.69390106,711.40991211,-8617.48632813,163.18473816,-131.14456177,4155.67919922,155.05055237,269.25186157,-1120.3659668,122.15003204,407.53204346,6906.93896484,4.26314217748498,11.8212613873065,15.2286250175059
3.016667,87.70518494,202.88513184,7274.17724609,74.98297119,347.01980591,3482.26416016,125.19394684,607.4921875,9621.02246094,88.17747498,475.2689209,-9028.72363281,48.07712173,263.62640381,-10123.59082031,90.44723511,518.24700928,-6329.64160156,80.62869263,288.75549316,5143.94482422,71.32776642,377.71942139,3115.03393555,105.32455444,597.45373535,9358.74023438,99.67243958,426.69250488,-7105.65527344,51.79394531,71.35242462,2926.56689453,98.71360016,619.92871094,-1789.15588379,161.64717102,-45.61187744,5597.47998047,156.52401733,293.31619263,-1493.99902344,127.80298615,457.02001953,3078.78320313,2.93804451738957,10.8774159444572,15.0292148741587
3.025,89.78756714,254.68978882,6109.59863281,78.55426025,379.4140625,2469.08203125,132.6171875,644.58044434,3765.23168945,90.59415436,306.10229492,-9565.22851563,47.58106232,123.49639893,-10501.02734375,93.93888092,466.03509521,-4076.40649414,84.50535583,314.1852417,2192.88916016,75.8237381,359.10217285,-605.887146,110.63765717,677.01080322,9236.53613281,102.44681549,382.0425415,-7153.12402344,51.41252518,142.57504272,8623.64550781,103.6138916,705.74127197,2200.83984375,161.91200256,-14.07958984,3931.66894531,158.40058899,299.48638916,-1127.32800293,130.6381073,484.50057983,-127.55523682,2.40531833848191,10.1250597533178,14.4358514142458
3.033333,93.06629944,309.78347778,4105.1328125,83.26266479,407.7746582,1075.56616211,137.09779358,633.97491455,-838.20556641,93.50455475,241.00509644,-8614.0546875,48.5402565,9.10720825,-7805.71630859,98.85198212,420.871521,-2001.39526367,88.65613556,300.33148193,-922.68322754,81.43811035,343.77532959,-3084.24658203,115.9545517,744.08764648,7933.19091797,105.10131836,328.43927002,-5683.63037109,53.44010925,299.79232788,12833.31152344,111.77684784,862.10455322,1673.65539551,163.01013184,4.48425293,1091.9432373,161.07427979,267.68981934,-2544.55566406,135.45939636,484.02929688,-3328.81787109,1.5832905954063,9.32573920084651,13.884142557823
3.041667,95.35391235,346.86004639,2498.85571289,86.04353333,405.04776001,290.58044434,143.01152039,591.84924316,-3679.12744141,94.32962036,256.52734375,-5614.12011719,48.41548538,-35.87280273,-3044.85791016,103.34621429,421.32171631,-625.59661865,90.91552734,263.65655518,-1246.42944336,83.38851166,335.41589355,-1306.59790039,124.23789978,826.25720215,7523.36425781,107.63288879,277.42059326,-5008.82763672,57.16100693,459.9675293,13125.93652344,121.14826202,918.61688232,-3918.33007813,163.33285522,-6.36413574,-95.90394592,164.64224243,239.51675415,-4633.67626953,138.29650879,437.34069824,-5500.58105469,1.91739287523676,8.16483553035783,13.4709670016727
3.05,98.33080292,348.97528076,760.77331543,88.72785187,380.04745483,-383.16192627,146.80052185,555.18566895,-4828.79492188,95.67359924,227.03552246,-3441.29638672,47.78855515,-15.59768677,2387.60058594,105.89330292,446.90887451,827.53417969,91.84449005,255.52024841,2245.68579102,83.85905457,230.31364441,-2377.28491211,130.41300964,865.40722656,6065.59570313,110.43631744,242.94380188,-4769.24169922,62.55612183,577.38482666,9429.86425781,129.65818787,812.71032715,-11924.98242188,163.00878906,-31.48193359,-328.32458496,166.79579163,201.66290283,-5175.74169922,143.07209778,341.23062134,-6250.34863281,1.81053706041628,7.33607029455,13.2640291996845
3.058333,101.43027496,337.96289063,-798.32855225,92.03622437,371.14312744,-996.57592773,151.64483643,508.35067749,-5290.29638672,98.60730743,168.97865295,-4232.34375,46.97476196,32.45239258,6956.06005859,107.88087463,464.8885498,1044.64501953,92.47091675,209.67803955,2892.00292969,85.01795959,280.10559082,1559.76013184,138.34010315,904.55725098,4607.82714844,112.05310059,213.02368164,-3866.32714844,67.61739349,633.39208984,4208.97167969,136.40492249,594.16815186,-18099.17382813,161.83790588,-37.25891113,193.44598389,167.05435181,141.68212891,-4673.47705078,146.61398315,259.16854858,-6328.78271484,NaN,7.18430384964753,11.6106060035366
3.066667,104.54888916,327.20129395,-1575.02075195,94.99704742,381.59759521,-1155.88806152,155.47885132,458.93066406,-5370.99072266,101.1495285,134.77203369,-5123.76074219,46.53799438,109.87586975,8886.25976563,111.93585205,464.84924316,-2030.74121094,94.87952423,331.26068115,9015.10058594,89.26143646,329.89752197,5496.80517578,NaN,NaN,NaN,113.37015533,173.74961853,-2966.84008789,73.38537598,623.83679199,-773.27026367,140.45413208,374.68603516,-19498.80078125,161.02445984,-17.18048096,621.41442871,167.6947937,81.84280396,-4200.74804688,147.70236206,241.96289063,-4557.56835938,NaN,6.90661064861289,10.3770063650461
3.075,107.1926651,303.74237061,-1223.90844727,98.65100098,375.16241455,-1324.515625,160.39189148,427.8276062,-5197.65185547,101.54750061,93.21968079,-3726.88427734,48.72776413,209.55986023,7660.05224609,118.03308868,472.86193848,-7214.76318359,99.42887115,452.84332275,15138.19824219,NaN,NaN,NaN,NaN,NaN,NaN,114.48485565,145.63316345,-2633.16748047,78.77086639,582.31072998,-4860.64941406,141.22494507,222.26119995,-15914.45019531,161.49061584,-10.46188354,-363.40856934,168.34178162,67.17346191,-3726.20385742,146.99368286,217.89627075,-632.64862061,NaN,6.50025220329049,9.72623641404008
3.083333,109.35486603,296.68807983,-55.25299072,101.78451538,359.50372314,-2028.37646484,162.05830383,362.80914307,-5336.62060547,100.57033539,49.65606689,-1459.83105469,51.32789612,309.32583618,4689.02929688,122.704422,416.54190063,-11753.70800781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.92849731,138.01773071,-2437.78393555,83.77046204,529.45684814,-7245.79980469,141.12013245,110.57952881,-10619.64355469,162.03355408,23.11599731,-274.91638184,169.21279907,51.902771,-3434.71630859,149.05950928,199.67086792,882.83843994,NaN,5.77750003763302,9.53293855696075
3.091667,111.47939301,282.13525391,307.52319336,104.61863708,329.05786133,-2874.11523438,166.15011597,339.67208862,-5158.81542969,100.61460876,31.94030762,99.02351379,54.30483627,339.55181885,1204.1541748,125.22727966,256.24511719,-14768.12304688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.75564575,128.93707275,-2123.82519531,87.46873474,455.69390869,-7834.90283203,141.67372131,58.18756104,-7311.93164063,162.79388428,-23.36608887,-3018.00439453,169.52641296,39.13223267,-3057.40087891,152.50457764,221.54022217,1459.73498535,NaN,5.3058981048013,9.5278396453009
3.1,113.74976349,312.43148804,2110.96435547,107.2712326,305.96496582,-3198.88525391,167.65945435,288.11645508,-5666.17675781,101.45059967,64.8790741,1296.36914063,57.85015869,291.30725098,-2809.48144531,127.12062073,60.16395569,-16498.60742188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.09958649,105.38284302,-2540.75463867,91.02241516,372.09783936,-7959.359375,143.52548218,45.49194336,-5927.90429688,161.34884644,-69.84817505,-5761.09228516,169.97375488,-8.44024658,-4485.83056641,155.4670105,302.56469727,4396.25488281,NaN,NaN,8.5059117091671
3.108333,116.95318604,342.72772217,3914.40551758,109.55542755,276.22512817,-3417.7331543,170.06733704,236.56082153,-6173.53808594,102.78941345,110.72212219,3025.00244141,60.58742523,232.68096924,-6276.14355469,126.16272736,-90.70747375,-15068.83203125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.81876373,78.20327759,-3163.72558594,93.84378052,303.77548218,-8053.92089844,143.30403137,17.55599976,-5280.81933594,NaN,NaN,NaN,169.08779907,-56.01272583,-5914.26025391,155.99043274,261.89788818,4192.671875,NaN,NaN,8.33822557109532
3.116667,NaN,NaN,NaN,111.56214142,246.48529053,-3636.58105469,NaN,NaN,NaN,103.16073608,121.18423462,2374.31347656,62.02239227,181.51507568,-7281.37255859,124.69438934,-181.59057617,-11240.33984375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.62259674,56.22108459,-3505.84155273,96.17401123,257.41256714,-7370.85595703,143.71238708,-54.03808594,-5402.60351563,NaN,NaN,NaN,NaN,NaN,NaN,157.71354675,339.48486328,6513.59423828,NaN,NaN,7.72026853914868
3.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.52854919,131.64634705,1723.62451172,62.08499146,111.71813965,-7794.43896484,121.55934906,-264.73730469,-8124.80517578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.51792908,12.86148071,-4029.43188477,97.54940033,193.4853363,-6393.15478516,142.26739502,-118.78372192,-4350.22119141,NaN,NaN,NaN,NaN,NaN,NaN,162.49145508,417.07183838,8834.51660156,NaN,NaN,6.81541551414197
3.133333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.96372604,41.92120361,-8307.50585938,119.53216553,-289.01596069,-6022.12792969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.70599365,-7.11776733,-4102.84765625,99.23579407,129.34761047,-5950.16357422,141.5214386,-160.3678894,-2359.83666992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.141667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.93159485,-336.75018311,-5590.11474609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.63829803,-51.81976318,-4754.77246094,100.55353546,87.73338318,-5513.29492188,139.22518921,-173.23013306,931.35595703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.91374207,-384.48440552,-5158.1015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.54163361,-96.52175903,-5406.69726563,100.44582367,50.19996643,-4784.59423828,138.00759888,-112.72155762,5740.63574219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.158333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.59633636,14.75692749,-4377.39208984,136.07954407,-103.3694458,7418.546875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.166667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.51528168,-20.68611145,-3970.18994141,136.24708557,22.59429932,11531.49609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.8605957,148.55804443,15644.4453125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.183333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.191667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.208333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.216667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.233333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.241667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.258333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.266667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.283333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.291667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
